uce	aristochromis_christiae_ID25	astatotilapia_burtoni_ID32	aulonocara_stuartgranti_ID26	bathybates_minor_ID90	boulengerochromis_microlepis_ID79	capidochromis_eucinostomus_ID12	chalinochromis_brichardi_ID57	cheilotilapia_euchilus_ID23	cheilotilapia_rhodessi_ID24	copadichromis_trimaculatus_ID18	cyathichromis_obliquidens_ID3	cyprichromis_pavo_ID84	docimodus_evelynae_ID10	ectodus_descampsii_ID55	eretmodus_cyanostictus_ID82	fossorichromis_rostratus_ID28	genyochromis_mento_ID7	gnathochromis_permaxillaris_ID60	haplochromis_thereuterion_ID71	haplotaxodon_microlepis_ID77	harpagochromis_golden_duck_ID73	harpagochromis_orange_rock_hunter_ID89	harpagochromis_serranus_ID87	harpagochromis_two_stripe_white_lip_ID88	hemitilapia_oxyrhynchus_ID15	julidochromis_dickfeldi_ID45	labeotropheus_fullbornei_ID8	labeotropheus_trewavase_ID6	labidochromis_gigas_ID30	lamprologus_callipterus_ID56	lamprologus_signatus_ID70	lamprologus_speciosus_ID65	lepidiolamprologus_attenuatus_ID47	lepidiolamprologus_boulengeri_ID36	lepidiolamprologus_hecqui_ID58	lepidiolamprologus_leimairii_ID69	lepidiolamprologus_meeli_kipili_ID40	lepidiolamprologus_nkambae_ID41	lepidiolamprologus_profundicola_ID76	lepidolamprologus_elongatus_ID34	limnochromis_auritus_ID38	lipochromis_parvidens_ID74	melanochromis_auratus_ID4	melanochromis_kaskazini_ID33	metriaclima_greshakae_ID11	metriaclima_patricki_ID22	neolamprologus_bifasciatus_ID80	neolamprologus_brichardi_ID50	neolamprologus_cylindricus_ID68	neolamprologus_fasciatus_ID86	neolamprologus_furcifer_ID66	neolamprologus_helianthus_ID83	neolamprologus_longicaudata_ID54	neolamprologus_longior_ID35	neolamprologus_modestus_ID61	neolamprologus_niger_ID59	neolamprologus_nigriventer_ID67	neolamprologus_obscurus_ID53	neolamprologus_olivaceous_ID85	neolamprologus_prochilus_ID51	neolamprologus_pulcher_ID42	neolamprologus_savoryi_ID39	neolamprologus_sexfasciatus_ID63	neolamprologus_tetracanthus_ID46	neolamprologus_walteri_ID52	nimbochromis_polystigma_ID2	ophthalmotilapia_boops_ID44	ophthalmotilapia_nasuta_ID37	otopharynx_heterodon_ID13	otopharynx_lithobates_ID16	otopharynx_picta_ID14	petrotilapia_nigra_ID9	placidochromis_electra_ID21	placidochromis_milomo_ID17	prognathochromis_perrieri_ID49	psedotropheus_crabro_ID27	pseudotropheus_flavus_ID19	ptyochromis_cf_ID72	pundamila_pundamila_ID75	pyxichromis_orthostoma_ID62	rhamphochromis_longiceps_ID81	simochromis_babaulti_ID48	stigmatochromis_woodei_ID20	taeniolethrinops_preorbitalis_ID29	telmatochromis_dhonti_ID43	telmatochromis_temporalis_ID64	trematochromis_benthicola_ID78	tropheops_microstoma_ID1	tyrannochromis_nigriventer_ID5	variabilichromis_moorii_ID31
uce-584	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1
uce-585	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	.	.	.	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1
uce-586	1	1	1	.	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1
uce-587	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1
uce-62	.	.	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	1	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	1	1	.	1	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.
uce-63	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	.	1	1	1
uce-60	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1
uce-61	1	.	.	1	.	.	1	.	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	.	.	.	1	.	.	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	.	1	1	.	.	.	1	1	1	1	.	.	1	1	.	1	1	.	1	.	1	.	1	.	1	.	1	.	.	.	1	.	1	.	1	1	1	.
uce-66	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-67	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	1	.	.	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-65	.	.	.	1	.	1	1	1	1	1	1	1	1	1	.	.	1	1	.	.	1	1	1	.	.	1	1	1	1	.	1	1	1	.	.	.	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	.	.	1	.	1	1	1	.	1	.	.	1	1	.	1	.	.	.	.	1	1	1
uce-68	.	.	1	1	.	.	.	1	1	.	1	1	1	1	.	1	.	.	1	.	1	.	.	1	1	1	1	.	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	.	.	.	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	1	1	1
uce-69	1	.	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	.	.	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-1160	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1
uce-841	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-840	1	1	1	1	.	1	1	1	.	1	.	.	1	1	1	1	.	.	1	1	.	1	.	1	.	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	.	1	1	1	1	1	1	.	1	.	1	1	1	.	.	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	.	1	1
uce-843	1	.	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	1
uce-842	.	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-787	1	1	.	1	1	1	1	1	1	.	.	.	.	1	1	1	1	.	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	.	1	.	1	1	1	1	.	1	1	.	.	1	1	.	1	1	.	1	1	.	1	1
uce-844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1
uce-847	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-846	1	1	.	1	1	.	1	1	1	.	1	1	.	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-849	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	.	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1
uce-848	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1083	1	.	1	1	.	1	1	.	.	1	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1
uce-1167	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	.	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	.	1	1	.	1	.	.	.	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	.	1
uce-632	1	.	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	.	1	.	1	1	1	.	1	1	.	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	.
uce-633	1	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.
uce-630	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-631	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-637	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	.	1	1	.	1	1	1	1	1	.	.	1	1	.	1	.	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	.	1	1	1	1	.	.	1	.	1	.	1	1	.	1	1	1	1	.	.	.	1	1	1	1
uce-635	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1030	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	.	1	1	.
uce-1031	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-638	.	1	.	.	.	1	.	1	.	1	1	1	.	.	1	1	1	.	.	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	.	.	1	1	.	1	1	1	.	1	1	.	.	1	1	.	1	.	.	.	.	1	.	1	1	.	1	1	.	.	1	.	1	.	1	1	.	.	.	1	1	1	.	1	1	.	1	.	1
uce-1033	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-573	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	.	1	.	.	.	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1
uce-1035	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1036	1	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	.	1	.	1	1	1	1	.	1	1	.	1	1	1	1	.	1	.	1	.	1	1	1	.	.	1	1	1	.	1	1	.	1	1	1	1	.	.	1	.	.	1	1	.	1	1	1	1	1	.	.	.	.	1
uce-1037	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1001	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1
uce-739	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-738	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1
uce-796	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-1003	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-732	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-731	.	.	1	1	.	1	1	1	1	.	.	.	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	.	.	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	.	.	1	.	1	1	.	1	1	.	1	1	.	1	.	1	.	.	1	.	.	1	1	.	.	1	.	1	1	1	1	1	1	.	.	1	1	1	1	1
uce-730	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1
uce-737	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1
uce-736	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	.	1	.	.	1	1	1	1	.	1	1	.	1	1	.	1	1	.	.	1	1	1	.	.	1	1	.	1	.	.	1	.	.	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	.	1	.
uce-735	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.
uce-734	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	.
uce-287	1	.	.	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	.	1	.	1	1	1	.	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1
uce-286	1	1	.	1	1	1	.	.	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-285	1	1	.	1	1	.	.	1	1	.	.	1	1	.	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	.	.	1	1	.	1	1	1	1	.	.	1	1	1	.	1	1	.	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	.	.	1	1	1	1	1	1	1	1	1	.
uce-284	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-283	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-282	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1
uce-281	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-280	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	.	1	1	.	1	.	1	1	.	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	.	1	1	1
uce-1005	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-985	.	1	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	.	.	.	.	1	.	1	.	.	1	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	.	1	.	1	1	.	1	.	1	1	1	1	1
uce-1238	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	.	1
